y_true,y_pred,residual
0.001707,0.0016969799999999979,1.0020000000002076e-05
0.001759,0.001700223333333336,5.87766666666639e-05
0.001725,0.0017161066666666698,8.893333333330174e-06
0.001735,0.0017215399999999962,1.3460000000003764e-05
0.001696,0.001686986666666671,9.013333333329028e-06
0.001736,0.001682726666666668,5.3273333333331806e-05
0.001713,0.0017072766666666682,5.723333333331653e-06
0.001723,0.0017147566666666665,8.243333333333384e-06
0.001684,0.0016739366666666728,1.0063333333327129e-05
0.001716,0.0016779333333333364,3.8066666666663725e-05
0.001702,0.0016915733333333382,1.0426666666661774e-05
0.001712,0.0017023200000000041,9.679999999995855e-06
0.001674,0.0016672666666666675,6.733333333332377e-06
0.001699,0.0016582200000000002,4.077999999999981e-05
0.00169,0.0016852699999999998,4.7300000000003155e-06
0.001701,0.001694099999999995,6.900000000004992e-06
0.001665,0.0016568566666666658,8.143333333334194e-06
0.001684,0.0016372700000000036,4.672999999999635e-05
0.001681,0.001673596666666668,7.403333333332084e-06
0.001692,0.0016835933333333285,8.406666666671385e-06
0.001656,0.0016524299999999984,3.5700000000015667e-06
0.00167,0.0016370366666666706,3.2963333333329474e-05
0.001672,0.0016693600000000017,2.639999999998416e-06
0.001683,0.0016798533333333284,3.146666666671615e-06
0.001648,0.0016464566666666686,1.5433333333313235e-06
0.001657,0.0016337866666666678,2.32133333333323e-05
0.001664,0.001663006666666671,9.93333333328952e-07
0.001675,0.0016735133333333292,1.486666666670848e-06
0.001641,0.0016372166666666728,3.7833333333273447e-06
0.001645,0.0016212033333333328,2.3796666666667157e-05
0.001657,0.0016539233333333384,3.076666666661622e-06
0.001667,0.001663859999999996,3.1400000000041204e-06
0.001634,0.0016327433333333384,1.2566666666615888e-06
0.001635,0.0016214866666666705,1.3513333333329408e-05
0.001651,0.0016490566666666642,1.94333333333567e-06
0.00166,0.001658953333333328,1.0466666666719433e-06
0.001628,0.0016271566666666742,8.433333333259397e-07
0.001626,0.0016139800000000025,1.201999999999757e-05
0.001644,0.0016436899999999987,3.100000000014116e-07
0.001654,0.0016529100000000005,1.0899999999995982e-06
0.001622,0.001624060000000003,-2.060000000002945e-06
0.001616,0.0015995299999999992,1.647000000000085e-05
0.001638,0.0016413133333333322,-3.3133333333323044e-06
0.001647,0.0016505899999999978,-3.5899999999977616e-06
0.001616,0.001617753333333336,-1.753333333335931e-06
0.001607,0.00159345333333333,1.3546666666669916e-05
0.001632,0.0016361099999999973,-4.1099999999972756e-06
0.001642,0.0016454833333333324,-3.483333333332379e-06
0.00161,0.0016118233333333345,-1.8233333333344311e-06
